claim_amount,claimant_age,claim_duration_days,claimant_gender,county,policy_deductable,policy_annual_premium,bodily_injuries,witnesses,incident_hour_of_the_day,incident_severity,police_report_available,insured_education_level,insured_occupation,is_fraudulent,incident_type,reserve_amount
143400,22,70,male,Mombasa,5000,14000,0,1,3,minor,yes,high_school,farmer,0,theft,193400
100000,29,71,female,Bungoma,10000,9500,1,3,1,minor,no,masters,farmer,0,fire,123700
100000,25,139,male,Bungoma,5000,9500,0,0,18,minor,?,bachelors,sales,0,theft,130700
100000,57,39,male,Nairobi,10000,9500,0,2,12,total_loss,yes,bachelors,tech,0,fire,189900
100000,48,114,female,Nakuru,20000,9000,1,0,13,major,yes,masters,tech,0,fire,152300
100000,53,155,other,Nairobi,50000,7000,1,3,14,major,yes,masters,farmer,0,fire,173800
100000,69,134,male,Kilifi,10000,9500,1,3,11,minor,yes,bachelors,sales,0,theft,152600
147100,31,117,female,Nairobi,50000,10500,2,2,2,minor,no,high_school,farmer,0,theft,180600
100000,25,55,female,Mombasa,5000,9500,0,2,12,major,yes,bachelors,tech,0,theft,138200
100000,26,63,other,Nairobi,50000,7000,1,2,21,major,no,masters,manual_labor,0,fire,168000
100000,65,39,male,Bungoma,5000,9500,0,1,10,major,yes,bachelors,tech,0,flood,127700
100000,28,53,female,Turkana,10000,9500,0,2,13,major,no,masters,manual_labor,0,fire,155600
100000,39,56,male,Kilifi,10000,9500,0,1,23,minor,yes,masters,sales,0,fire,108400
134500,57,166,female,Turkana,10000,12500,0,3,18,minor,yes,high_school,tech,0,flood,184200
198500,39,161,male,Kisumu,10000,18500,2,1,13,major,yes,bachelors,tech,0,fire,299100
100000,44,25,male,Kiambu,10000,9500,0,3,0,major,yes,masters,sales,0,theft,159300
100000,38,57,male,Nairobi,50000,7000,1,3,9,minor,yes,high_school,farmer,0,flood,130800
128800,34,86,male,Kilifi,50000,9000,0,1,18,major,yes,masters,manual_labor,0,fire,156800
193000,22,56,male,Kiambu,5000,18500,0,1,0,minor,?,masters,farmer,0,theft,285600
100000,22,136,female,Kilifi,10000,9500,0,3,12,total_loss,yes,masters,sales,0,theft,159500
100000,27,136,male,Eldoret,5000,9500,1,1,18,minor,yes,bachelors,tech,0,theft,119700
100000,39,143,female,Kilifi,20000,9000,0,1,6,minor,?,high_school,tech,0,flood,104600
100000,64,129,female,Kilifi,10000,9500,1,1,18,minor,yes,bachelors,manual_labor,0,fire,123700
100000,54,59,male,Nairobi,10000,9500,0,2,18,major,yes,masters,sales,0,theft,144500
163200,20,65,male,Nairobi,50000,11500,0,3,0,minor,yes,high_school,tech,0,flood,219500
100000,31,27,female,Nakuru,10000,9500,0,2,5,minor,yes,bachelors,manual_labor,0,theft,147500
100000,42,59,male,Nairobi,10000,9500,0,2,14,minor,yes,bachelors,tech,0,flood,137700
100000,20,64,female,Kilifi,10000,9500,2,2,0,minor,no,bachelors,farmer,0,fire,167500
102700,66,152,male,Nairobi,20000,9000,0,1,5,minor,yes,masters,tech,0,flood,108700
100000,33,68,male,Kakamega,10000,9500,2,3,10,minor,yes,masters,sales,0,theft,121600
100000,67,165,female,Uasin Gishu,5000,9500,2,2,16,minor,yes,high_school,sales,0,flood,144000
141300,32,14,male,Nairobi,10000,16000,0,1,4,major,?,high_school,manual_labor,1,theft,226100
203100,32,30,female,Kilifi,5000,19500,0,0,17,minor,yes,bachelors,sales,0,fire,300300
100000,54,53,male,Nairobi,20000,9000,0,2,18,minor,yes,bachelors,tech,0,fire,138600
229700,56,99,male,Nakuru,50000,16000,1,2,1,total_loss,no,masters,tech,0,theft,510300
100000,52,24,female,Kakamega,5000,9500,0,3,18,major,no,high_school,manual_labor,0,theft,133800
143400,37,37,male,Nairobi,10000,16000,0,0,0,total_loss,no,high_school,sales,1,fire,344900
146200,41,118,male,Nairobi,10000,13500,0,0,8,minor,yes,high_school,manual_labor,0,fire,208300
296700,33,28,other,Mombasa,10000,33500,0,1,4,total_loss,no,high_school,sales,1,theft,828100
292100,69,55,male,Bungoma,20000,25500,1,1,10,major,no,masters,farmer,0,flood,542000
100000,42,86,male,Kakamega,50000,7000,1,3,7,total_loss,yes,bachelors,sales,0,theft,180100
100000,65,169,male,Nakuru,20000,9000,0,3,1,minor,?,masters,tech,0,theft,112000
100000,18,53,male,Kiambu,5000,9500,0,1,19,major,yes,bachelors,manual_labor,0,theft,176400
100000,32,71,female,Eldoret,20000,9000,0,2,16,major,yes,high_school,farmer,0,theft,147800
113600,41,84,female,Nairobi,20000,10000,0,1,17,minor,?,bachelors,tech,0,flood,119200
134600,60,27,female,Kisumu,5000,13000,0,2,22,minor,no,high_school,farmer,0,fire,197400
313300,59,167,male,Meru,10000,29500,2,1,19,minor,yes,high_school,farmer,0,theft,546400
115500,35,43,male,Nakuru,5000,11000,0,1,9,major,yes,bachelors,manual_labor,0,theft,143300
100000,61,82,female,Uasin Gishu,20000,9000,1,2,2,minor,no,high_school,sales,0,fire,150500
100000,62,142,female,Nairobi,20000,9000,1,2,22,major,no,high_school,sales,0,flood,150500
100000,54,170,female,Uasin Gishu,50000,7000,0,2,3,minor,yes,masters,manual_labor,0,fire,127600
145600,68,77,male,Mombasa,10000,13500,2,2,17,major,yes,high_school,sales,0,flood,274600
100000,39,69,other,Mombasa,20000,9000,0,2,3,major,no,high_school,tech,0,flood,121900
137500,25,91,female,Nyeri,50000,9500,0,3,10,minor,yes,masters,manual_labor,0,flood,168400
135800,47,137,male,Kakamega,10000,13000,0,3,23,major,?,high_school,tech,0,theft,191500
108700,25,145,female,Mombasa,5000,10500,1,1,5,major,yes,bachelors,farmer,0,flood,209500
268100,54,161,female,Nairobi,10000,25000,1,2,21,minor,no,high_school,sales,0,fire,350000
100000,50,80,male,Kilifi,10000,9500,0,0,7,minor,yes,bachelors,farmer,0,fire,132100
100000,55,42,male,Nairobi,5000,9500,0,0,23,minor,yes,high_school,manual_labor,0,theft,126400
100000,19,58,male,Eldoret,50000,7000,0,2,3,minor,yes,high_school,farmer,0,flood,111400
100000,41,136,female,Kiambu,20000,9000,1,2,7,minor,?,masters,tech,0,theft,122100
128700,63,99,male,Eldoret,50000,9000,0,1,12,minor,yes,high_school,manual_labor,0,theft,155700
100000,58,140,male,Kisumu,10000,9500,0,1,11,minor,no,bachelors,tech,0,fire,126600
100000,35,114,female,Kisii,5000,9500,0,2,7,major,yes,high_school,tech,0,fire,136700
131600,33,9,female,Turkana,20000,14000,0,1,1,major,no,high_school,manual_labor,1,fire,256500
167700,28,12,male,Mombasa,20000,15000,0,2,7,minor,?,high_school,manual_labor,0,theft,206800
100000,32,42,male,Nyeri,50000,7000,1,0,7,minor,yes,masters,tech,0,flood,152700
241200,26,175,male,Nairobi,20000,21000,0,1,9,minor,yes,bachelors,tech,0,theft,318500
230700,35,15,male,Mombasa,50000,16000,0,2,10,minor,yes,masters,farmer,0,theft,321900
158300,45,145,male,Turkana,10000,15000,0,2,10,minor,yes,bachelors,farmer,0,flood,200500
168400,20,151,male,Machakos,20000,15000,0,3,23,minor,yes,high_school,tech,0,fire,202600
100000,48,106,female,Kisumu,50000,7000,2,0,15,minor,yes,masters,tech,0,flood,155100
127300,19,41,female,Nakuru,20000,13500,1,1,23,major,no,high_school,manual_labor,1,fire,319400
149000,42,145,female,Meru,20000,13000,1,2,6,minor,yes,masters,farmer,0,flood,172300
135500,54,122,female,Nairobi,10000,12500,0,3,12,minor,no,masters,sales,0,theft,165300
100000,55,143,female,Kiambu,5000,9500,0,2,4,total_loss,yes,masters,tech,0,fire,212400
138700,30,169,male,Turkana,5000,13500,1,0,5,minor,yes,bachelors,farmer,0,flood,211800
100000,65,167,male,Kakamega,20000,9000,0,2,16,minor,yes,masters,manual_labor,0,flood,103400
100000,43,58,male,Nyeri,10000,9500,1,1,8,minor,yes,high_school,manual_labor,0,theft,112300
100000,46,171,male,Nairobi,50000,7000,0,1,6,minor,no,high_school,sales,0,theft,136200
149700,43,15,other,Machakos,20000,13000,1,2,3,minor,no,high_school,farmer,0,theft,204500
100000,57,11,female,Kiambu,50000,7000,0,1,12,total_loss,yes,masters,tech,0,flood,206300
125400,21,89,female,Nairobi,5000,12000,1,2,6,minor,yes,high_school,manual_labor,0,fire,194100
100000,32,127,male,Nairobi,5000,9500,1,2,9,major,yes,high_school,manual_labor,0,flood,183200
100000,26,20,male,Nairobi,50000,7000,1,3,9,minor,yes,bachelors,tech,0,flood,112100
100000,37,90,male,Mombasa,50000,7000,2,2,8,minor,yes,bachelors,sales,0,fire,177900
111500,32,112,other,Nairobi,5000,11000,0,2,18,major,no,high_school,farmer,0,fire,147300
112600,27,114,female,Nakuru,50000,8000,0,2,2,major,?,masters,tech,0,flood,138000
222000,47,163,other,Kiambu,5000,21500,1,2,17,total_loss,?,bachelors,farmer,0,fire,444300
100000,43,10,male,Kiambu,50000,7000,0,2,21,major,yes,bachelors,sales,0,fire,158000
118100,52,40,female,Uasin Gishu,20000,10500,1,1,0,major,yes,bachelors,tech,0,flood,157700
100000,41,112,male,Kakamega,50000,7000,0,0,3,minor,yes,masters,sales,0,flood,125900
157800,33,173,female,Bungoma,10000,15000,1,2,20,total_loss,yes,masters,tech,0,theft,291300
109400,27,159,male,Kilifi,10000,10500,0,1,14,minor,yes,masters,farmer,0,theft,156800
118200,24,92,male,Nairobi,10000,11000,2,2,16,minor,yes,masters,tech,0,theft,142000
102000,53,157,male,Kakamega,5000,10000,0,2,20,major,yes,masters,sales,0,fire,152400
100000,39,141,male,Nairobi,5000,9500,0,3,2,major,yes,high_school,farmer,0,fire,161600
111900,63,22,male,Mombasa,20000,10000,0,2,10,minor,yes,masters,farmer,0,flood,121400
148900,68,117,male,Turkana,10000,14000,1,3,10,minor,yes,masters,farmer,0,fire,207800
100000,41,54,male,Mombasa,5000,9500,1,1,22,major,yes,high_school,sales,0,fire,165600
100000,42,162,male,Bungoma,20000,9000,0,1,1,minor,yes,masters,manual_labor,0,fire,131600
100000,25,29,female,Nairobi,5000,9500,1,2,16,minor,no,masters,sales,0,flood,110800
186200,57,142,male,Kiambu,10000,17500,1,2,17,major,yes,bachelors,tech,0,flood,267800
100000,55,78,female,Mombasa,20000,9000,0,1,11,major,yes,high_school,manual_labor,0,flood,150000
100000,33,124,female,Kiambu,50000,7000,2,3,2,major,no,high_school,manual_labor,0,fire,194500
105900,51,171,male,Kiambu,5000,10500,0,2,17,major,yes,high_school,tech,0,flood,153600
100000,22,17,female,Kilifi,50000,7000,2,1,6,major,yes,high_school,tech,0,flood,175700
146000,38,29,female,Nairobi,10000,13500,0,2,17,total_loss,yes,masters,sales,0,fire,305500
100000,56,16,male,Kakamega,20000,9000,0,3,6,major,?,bachelors,farmer,0,flood,133200
100000,42,155,male,Nakuru,5000,9500,2,0,23,minor,yes,high_school,farmer,0,flood,121500
100000,36,111,male,Kakamega,20000,9000,0,2,1,minor,yes,bachelors,tech,0,theft,127000
123700,22,111,female,Turkana,50000,8500,0,2,23,minor,yes,high_school,sales,0,fire,171000
133900,69,95,female,Bungoma,20000,12000,2,3,22,major,no,high_school,farmer,0,theft,265300
100000,66,175,male,Meru,50000,7000,0,3,4,major,?,high_school,farmer,0,theft,160600
163400,36,109,male,Nairobi,50000,11500,0,1,18,major,no,bachelors,tech,0,flood,252800
100000,43,93,female,Nairobi,5000,9500,0,1,8,minor,yes,high_school,sales,0,fire,123800
100000,32,56,male,Nairobi,5000,9500,0,2,13,major,yes,masters,sales,0,fire,151100
100000,43,61,female,Nakuru,5000,9500,1,3,17,minor,no,masters,manual_labor,0,fire,160500
110800,35,159,male,Nairobi,20000,10000,1,3,2,total_loss,yes,high_school,farmer,0,theft,190100
100000,25,60,female,Nairobi,50000,7000,0,2,1,major,yes,masters,sales,0,flood,122600
177400,22,65,other,Turkana,5000,17000,0,2,17,minor,?,bachelors,tech,0,theft,201600
206700,25,108,male,Mombasa,50000,14500,0,2,16,minor,yes,high_school,sales,0,theft,263100
100000,61,48,female,Nakuru,10000,9500,1,2,12,minor,yes,masters,manual_labor,0,theft,160400
100000,65,172,male,Turkana,5000,9500,0,2,16,major,yes,masters,tech,0,fire,130300
100000,28,176,other,Nairobi,10000,9500,2,3,0,minor,yes,bachelors,sales,0,theft,129000
299900,46,74,female,Nyeri,10000,28000,1,2,6,minor,yes,high_school,manual_labor,0,theft,340600
100000,44,55,other,Bungoma,10000,9500,0,2,13,minor,yes,high_school,manual_labor,0,flood,147800
100000,26,33,female,Mombasa,50000,7000,2,2,20,minor,?,masters,tech,0,fire,152700
128800,69,95,female,Meru,10000,12000,1,2,10,major,no,bachelors,sales,0,fire,197200
100000,21,94,female,Nakuru,5000,9500,0,0,14,minor,yes,bachelors,manual_labor,0,flood,120200
177400,29,172,male,Nairobi,50000,12500,1,0,14,total_loss,yes,high_school,tech,0,flood,300300
100000,26,176,male,Kisumu,5000,9500,2,1,4,total_loss,yes,high_school,sales,0,flood,225400
100000,56,123,other,Nakuru,20000,9000,2,2,5,minor,yes,bachelors,farmer,0,theft,172900
131000,68,147,male,Turkana,5000,12500,0,0,4,major,yes,high_school,manual_labor,0,flood,178700
100000,36,151,male,Machakos,50000,7000,2,2,19,minor,yes,bachelors,tech,0,theft,176300
144000,21,24,female,Kisumu,50000,12000,0,0,22,major,?,bachelors,sales,1,theft,262800
100000,67,127,male,Bungoma,5000,9500,0,2,17,minor,no,bachelors,farmer,0,flood,126100
113400,22,105,female,Kisii,50000,8000,1,1,17,minor,yes,bachelors,tech,0,fire,158900
100000,61,65,other,Kisumu,50000,7000,0,2,5,minor,no,masters,manual_labor,0,flood,137500
116200,18,151,male,Nairobi,20000,10000,1,1,8,major,no,masters,tech,0,theft,180000
116700,32,37,male,Kisii,20000,10500,1,3,21,minor,yes,high_school,sales,0,fire,152300
163300,64,116,male,Kiambu,50000,11500,0,1,0,minor,no,bachelors,farmer,0,flood,164100
100000,65,177,male,Kisumu,10000,9500,2,2,20,major,yes,masters,farmer,0,flood,193100
237700,20,24,male,Nairobi,50000,20000,0,1,20,total_loss,?,high_school,farmer,1,theft,686800
100000,20,48,female,Machakos,20000,9000,0,3,8,minor,yes,high_school,sales,0,fire,120900
100000,29,161,male,Nairobi,50000,7000,0,1,23,minor,yes,bachelors,sales,0,theft,130000
131800,18,26,female,Mombasa,10000,15000,0,1,1,total_loss,?,high_school,farmer,1,theft,415100
100000,61,155,female,Mombasa,10000,9500,0,2,11,minor,?,high_school,manual_labor,0,flood,149800
100000,36,69,male,Mombasa,20000,9000,0,2,9,major,yes,masters,sales,0,theft,125800
100000,66,107,female,Nairobi,50000,7000,1,2,13,minor,yes,masters,farmer,0,fire,145500
100000,54,63,male,Kisumu,10000,9500,0,1,16,minor,yes,bachelors,farmer,0,theft,146800
100000,53,104,male,Uasin Gishu,20000,9000,0,2,6,minor,?,bachelors,tech,0,fire,133400
100000,35,19,male,Nakuru,10000,9500,0,3,14,major,yes,bachelors,tech,0,flood,172800
101800,64,124,male,Uasin Gishu,5000,10000,0,3,16,minor,yes,high_school,farmer,0,theft,120000
116100,46,28,female,Nyeri,5000,11500,0,2,7,minor,yes,bachelors,farmer,0,flood,130600
147800,26,41,female,Nairobi,5000,14500,0,2,8,major,yes,high_school,sales,0,theft,229000
100000,43,72,female,Machakos,10000,9500,0,0,14,minor,no,masters,farmer,0,theft,109400
114100,24,131,female,Nairobi,5000,11000,0,1,15,minor,no,high_school,farmer,0,fire,158400
100000,27,10,female,Kakamega,50000,7000,0,1,14,major,yes,masters,manual_labor,0,fire,169300
195000,34,26,other,Mombasa,50000,13500,0,3,13,major,yes,high_school,farmer,0,fire,254500
222900,69,134,female,Nairobi,20000,19500,0,2,23,minor,yes,bachelors,manual_labor,0,flood,320800
100000,69,12,male,Bungoma,50000,7000,1,3,6,minor,yes,masters,farmer,0,theft,154600
176600,64,63,male,Kakamega,5000,17000,2,1,21,minor,yes,high_school,sales,0,fire,238600
141300,22,43,male,Nakuru,20000,12500,0,1,5,major,yes,masters,manual_labor,0,fire,227100
100000,35,175,other,Nakuru,20000,9000,0,2,14,minor,no,high_school,farmer,0,flood,139600
100000,25,20,female,Mombasa,50000,7000,0,2,10,major,yes,high_school,manual_labor,0,theft,134400
134300,19,145,male,Mombasa,50000,9500,0,2,12,major,yes,bachelors,sales,0,theft,204800
101800,45,47,female,Kiambu,10000,9500,1,1,13,minor,?,bachelors,farmer,0,fire,142100
169300,54,54,male,Kisii,20000,15000,0,1,20,minor,no,bachelors,tech,0,flood,174100
100000,39,34,male,Nairobi,50000,7000,2,1,13,minor,yes,bachelors,tech,0,fire,159900
100000,37,150,male,Mombasa,20000,9000,2,2,7,minor,yes,bachelors,sales,0,theft,175800
100000,25,179,female,Machakos,10000,9500,0,2,2,total_loss,yes,masters,sales,0,fire,204100
100000,32,22,female,Turkana,10000,9500,0,1,20,major,yes,masters,sales,0,theft,137300
100000,45,55,other,Kisii,5000,9500,1,2,7,minor,yes,masters,sales,0,theft,153900
100000,35,85,female,Nairobi,20000,9000,2,2,6,minor,yes,bachelors,farmer,0,theft,166900
154200,31,78,other,Kilifi,10000,14500,0,2,12,minor,yes,masters,sales,0,fire,159100
132400,62,31,female,Nairobi,50000,9500,2,2,6,minor,yes,bachelors,farmer,0,theft,215100
107500,65,178,male,Bungoma,10000,10000,0,1,22,minor,yes,high_school,tech,0,theft,123300
117200,25,26,female,Bungoma,20000,10500,0,1,2,minor,no,bachelors,sales,0,flood,143100
116400,21,70,female,Kilifi,20000,10000,1,3,17,minor,no,masters,sales,0,flood,168900
100000,65,33,male,Mombasa,5000,9500,0,2,0,minor,yes,bachelors,manual_labor,0,theft,110500
126900,64,27,female,Kiambu,5000,12500,0,2,9,minor,yes,masters,manual_labor,0,fire,162200
211700,66,12,male,Nairobi,20000,18500,1,1,23,total_loss,yes,masters,manual_labor,0,fire,464600
100000,54,61,female,Nairobi,20000,9000,1,1,13,major,no,masters,sales,0,fire,183400
100000,67,14,male,Kiambu,5000,9500,2,1,17,minor,yes,masters,farmer,0,fire,150100
313700,54,29,female,Nairobi,20000,27500,2,2,11,minor,yes,masters,sales,0,theft,508400
134400,26,15,other,Nakuru,50000,11500,0,0,4,total_loss,no,high_school,sales,1,theft,316300
100000,19,96,male,Mombasa,10000,9500,1,0,23,minor,yes,bachelors,tech,0,fire,153800
114500,46,121,female,Nairobi,20000,10000,0,1,15,minor,?,bachelors,farmer,0,flood,164100
264300,31,18,male,Kakamega,5000,25500,0,1,20,minor,yes,high_school,tech,0,flood,369900
253100,39,136,other,Nairobi,5000,24500,2,1,1,minor,no,high_school,sales,0,fire,428600
100000,56,46,male,Nairobi,50000,7000,0,2,3,minor,yes,bachelors,sales,0,flood,137100
195400,64,134,female,Machakos,10000,18500,1,2,0,major,?,high_school,sales,0,theft,285600
100000,48,58,male,Kakamega,20000,9000,0,2,11,minor,yes,high_school,sales,0,theft,102200
229500,39,51,female,Kakamega,5000,22500,1,2,14,total_loss,yes,masters,sales,0,flood,492500
140000,58,21,female,Nairobi,50000,10000,0,2,20,minor,yes,high_school,manual_labor,0,theft,140200
100000,58,111,male,Nakuru,50000,7000,0,2,9,minor,yes,masters,sales,0,fire,107000
100000,56,31,female,Nakuru,5000,9500,1,2,21,major,yes,high_school,manual_labor,0,fire,182600
112100,20,152,female,Kakamega,10000,10500,0,2,6,minor,yes,bachelors,farmer,0,flood,130900
100000,41,46,female,Kisii,50000,7000,0,1,18,minor,yes,bachelors,sales,0,flood,112000
122300,48,92,male,Machakos,50000,8500,0,3,0,minor,no,high_school,farmer,0,flood,157600
140400,48,66,other,Machakos,10000,13000,1,2,18,major,no,masters,sales,0,fire,233300
187700,26,143,male,Nairobi,5000,18000,0,3,8,minor,yes,high_school,farmer,0,fire,236400
100000,37,68,female,Bungoma,50000,7000,0,2,19,major,yes,bachelors,sales,0,flood,142300
100000,35,24,male,Nakuru,10000,9500,2,1,17,total_loss,?,bachelors,tech,0,theft,249000
100000,21,138,other,Uasin Gishu,20000,9000,0,2,21,minor,?,masters,sales,0,fire,147300
100000,53,63,male,Nakuru,5000,9500,0,3,20,minor,?,bachelors,manual_labor,0,flood,104600
202400,36,89,other,Nairobi,10000,19000,0,2,14,major,yes,high_school,sales,0,flood,325800
100000,34,154,female,Nairobi,10000,9500,1,2,8,minor,yes,bachelors,manual_labor,0,flood,131000
100000,22,127,male,Nairobi,5000,9500,0,0,16,minor,yes,bachelors,manual_labor,0,fire,132300
100000,50,122,male,Nairobi,50000,7000,0,2,8,major,yes,high_school,tech,0,fire,139900
114500,26,135,female,Machakos,5000,11000,0,2,13,minor,?,bachelors,sales,0,theft,135200
152100,20,134,male,Bungoma,10000,14500,0,1,17,minor,yes,bachelors,farmer,0,fire,189900
177500,30,125,male,Nairobi,20000,15500,1,3,13,minor,yes,masters,manual_labor,0,fire,284900
153900,50,98,male,Kisii,5000,15000,2,1,9,major,yes,high_school,sales,0,fire,319100
100000,20,175,female,Machakos,10000,9500,0,2,7,minor,?,high_school,tech,0,flood,145900
100000,25,31,female,Uasin Gishu,50000,7000,0,1,9,minor,yes,bachelors,sales,0,fire,127400
295700,59,42,female,Kilifi,5000,28500,0,3,21,major,no,masters,manual_labor,0,theft,482500
221900,47,121,female,Nairobi,5000,21500,0,3,6,minor,yes,masters,sales,0,flood,295400
100000,45,155,female,Kilifi,10000,9500,0,2,16,minor,yes,high_school,tech,0,theft,101700
100000,35,158,male,Eldoret,20000,9000,0,3,16,total_loss,no,bachelors,manual_labor,0,theft,220800
124600,33,77,female,Kiambu,20000,11000,0,2,2,minor,yes,bachelors,tech,0,theft,165800
100000,51,138,male,Kilifi,20000,9000,1,2,4,minor,yes,high_school,manual_labor,0,flood,134000
100000,36,154,female,Nairobi,10000,9500,2,2,14,minor,yes,high_school,tech,0,theft,145900
100000,63,54,female,Turkana,20000,9000,1,3,15,minor,yes,masters,farmer,0,flood,149000
100000,58,84,female,Meru,5000,9500,2,3,23,minor,yes,high_school,farmer,0,theft,150100
100000,37,22,male,Uasin Gishu,20000,9000,1,2,12,major,yes,masters,sales,0,theft,147400
100000,54,178,other,Machakos,50000,7000,0,2,18,minor,no,bachelors,tech,0,flood,111300
100000,27,126,male,Eldoret,50000,7000,1,2,15,minor,yes,high_school,tech,0,fire,148200
